"u:0","u:1","u:2","Points:0","Points:1","Points:2"
-0.00082651,0.00035833,0,0.0048,0.03942,0
-0.00093943,0.0004383,0,0.00528,0.039622,0
-0.0010572,0.00052412,0,0.00576,0.039824,0
-0.0011792,0.00061533,0,0.00624,0.040026,0
-0.0013053,0.00071153,0,0.00672,0.040228,0
-0.0014349,0.00081245,0,0.0072,0.04043,0
-0.0015676,0.00091786,0,0.00768,0.040632,0
-0.0017033,0.0010276,0,0.00816,0.040834,0
-0.0018416,0.0011416,0,0.00864,0.041036,0
-0.0019823,0.0012599,0,0.00912,0.041238,0
-0.0021253,0.0013823,0,0.0096,0.04144,0
-0.0022704,0.0015088,0,0.01008,0.041642,0
-0.0024176,0.0016397,0,0.01056,0.041844,0
-0.0025667,0.0017747,0,0.01104,0.042046,0
-0.0027178,0.001914,0,0.01152,0.042248,0
-0.0028707,0.0020577,0,0.012,0.04245,0
-0.0030254,0.0022059,0,0.01248,0.042652,0
-0.003182,0.0023584,0,0.01296,0.042854,0
-0.0033404,0.0025156,0,0.01344,0.043056,0
-0.0035006,0.0026773,0,0.01392,0.043258,0
-0.0036627,0.0028438,0,0.0144,0.04346,0
-0.0038266,0.003015,0,0.01488,0.043662,0
-0.0039924,0.003191,0,0.01536,0.043864,0
-0.00416,0.003372,0,0.01584,0.044066,0
-0.0043296,0.003558,0,0.01632,0.044268,0
-0.0045011,0.003749,0,0.0168,0.04447,0
-0.0046746,0.0039453,0,0.01728,0.044672,0
-0.00485,0.0041467,0,0.01776,0.044874,0
-0.0050274,0.0043535,0,0.01824,0.045076,0
-0.0052068,0.0045656,0,0.01872,0.045278,0
-0.0053883,0.0047833,0,0.0192,0.04548,0
-0.0055718,0.0050065,0,0.01968,0.045682,0
-0.0057574,0.0052354,0,0.02016,0.045884,0
-0.0059451,0.0054699,0,0.02064,0.046086,0
-0.0061349,0.0057103,0,0.02112,0.046288,0
-0.0063269,0.0059565,0,0.0216,0.04649,0
-0.006521,0.0062087,0,0.02208,0.046692,0
-0.0067172,0.0064669,0,0.02256,0.046894,0
-0.0069156,0.0067312,0,0.02304,0.047096,0
-0.0071162,0.0070018,0,0.02352,0.047298,0
-0.0073189,0.0072785,0,0.024,0.0475,0
-0.0075238,0.0075616,0,0.02448,0.047702,0
-0.007731,0.0078511,0,0.02496,0.047904,0
-0.0079403,0.0081471,0,0.02544,0.048106,0
-0.0081517,0.0084496,0,0.02592,0.048308,0
-0.0083654,0.0087587,0,0.0264,0.04851,0
-0.0085812,0.0090745,0,0.02688,0.048712,0
-0.0087992,0.0093971,0,0.02736,0.048914,0
-0.0090194,0.0097264,0,0.02784,0.049116,0
-0.0092416,0.010063,0,0.02832,0.049318,0
-0.009466,0.010406,0,0.0288,0.04952,0
-0.0096924,0.010756,0,0.02928,0.049722,0
-0.0099209,0.011113,0,0.02976,0.049924,0
-0.010151,0.011477,0,0.03024,0.050126,0
-0.010384,0.011848,0,0.03072,0.050328,0
-0.010618,0.012227,0,0.0312,0.05053,0
-0.010855,0.012613,0,0.03168,0.050732,0
-0.011093,0.013006,0,0.03216,0.050934,0
-0.011333,0.013406,0,0.03264,0.051136,0
-0.011575,0.013813,0,0.03312,0.051338,0
-0.011818,0.014228,0,0.0336,0.05154,0
-0.012063,0.01465,0,0.03408,0.051742,0
-0.01231,0.01508,0,0.03456,0.051944,0
-0.012558,0.015517,0,0.03504,0.052146,0
-0.012808,0.015961,0,0.03552,0.052348,0
-0.013058,0.016413,0,0.036,0.05255,0
-0.013311,0.016872,0,0.03648,0.052752,0
-0.013564,0.017338,0,0.03696,0.052954,0
-0.013818,0.017812,0,0.03744,0.053156,0
-0.014074,0.018294,0,0.03792,0.053358,0
-0.01433,0.018783,0,0.0384,0.05356,0
-0.014587,0.019279,0,0.03888,0.053762,0
-0.014845,0.019784,0,0.03936,0.053964,0
-0.015104,0.020296,0,0.03984,0.054166,0
-0.015363,0.020816,0,0.04032,0.054368,0
-0.015623,0.021344,0,0.0408,0.05457,0
-0.015884,0.02188,0,0.04128,0.054772,0
-0.016145,0.022426,0,0.04176,0.054974,0
-0.016407,0.02298,0,0.04224,0.055176,0
-0.016669,0.023544,0,0.04272,0.055378,0
-0.016932,0.024119,0,0.0432,0.05558,0
-0.017196,0.024705,0,0.04368,0.055782,0
-0.01746,0.025303,0,0.04416,0.055984,0
-0.017726,0.025914,0,0.04464,0.056186,0
-0.017993,0.026542,0,0.04512,0.056388,0
-0.018261,0.027186,0,0.0456,0.05659,0
-0.018531,0.027849,0,0.04608,0.056792,0
-0.018805,0.028535,0,0.04656,0.056994,0
-0.019082,0.029246,0,0.04704,0.057196,0
-0.019364,0.029984,0,0.04752,0.057398,0
-0.019656,0.03075,0,0.048,0.0576,0
0,0,0,0,0.03784,0
-6.5267e-05,-5.8966e-06,0,0.00048,0.038039,0
-0.00013477,-2.3022e-06,0,0.00096,0.038238,0
-0.00020902,1.1184e-05,0,0.00144,0.038438,0
-0.00028854,3.4734e-05,0,0.00192,0.038637,0
-0.00037376,6.826e-05,0,0.0024,0.038836,0
-0.00046501,0.00011142,0,0.00288,0.039035,0
-0.00056243,0.00016366,0,0.00336,0.039234,0
-0.00066597,0.00022429,0,0.00384,0.039434,0
-0.00077542,0.00029255,0,0.00432,0.039633,0
-0.0008904,0.00036768,0,0.0048,0.039832,0
-0.0010105,0.00044899,0,0.00528,0.040031,0
-0.0011351,0.00053591,0,0.00576,0.04023,0
-0.0012638,0.00062796,0,0.00624,0.04043,0
-0.0013962,0.00072479,0,0.00672,0.040629,0
-0.0015317,0.00082612,0,0.0072,0.040828,0
-0.0016701,0.00093179,0,0.00768,0.041027,0
-0.001811,0.0010417,0,0.00816,0.041226,0
-0.0019543,0.0011557,0,0.00864,0.041426,0
-0.0020997,0.0012739,0,0.00912,0.041625,0
-0.0022471,0.0013962,0,0.0096,0.041824,0
-0.0023964,0.0015226,0,0.01008,0.042023,0
-0.0025476,0.0016533,0,0.01056,0.042222,0
-0.0027005,0.0017881,0,0.01104,0.042422,0
-0.0028552,0.0019273,0,0.01152,0.042621,0
-0.0030115,0.0020708,0,0.012,0.04282,0
-0.0031696,0.0022187,0,0.01248,0.043019,0
-0.0033294,0.0023711,0,0.01296,0.043218,0
-0.0034909,0.0025281,0,0.01344,0.043418,0
-0.0036541,0.0026896,0,0.01392,0.043617,0
-0.003819,0.0028559,0,0.0144,0.043816,0
-0.0039858,0.003027,0,0.01488,0.044015,0
-0.0041543,0.0032029,0,0.01536,0.044214,0
-0.0043246,0.0033837,0,0.01584,0.044414,0
-0.0044967,0.0035696,0,0.01632,0.044613,0
-0.0046707,0.0037605,0,0.0168,0.044812,0
-0.0048466,0.0039566,0,0.01728,0.045011,0
-0.0050244,0.004158,0,0.01776,0.04521,0
-0.0052042,0.0043647,0,0.01824,0.04541,0
-0.0053859,0.0045768,0,0.01872,0.045609,0
-0.0055696,0.0047943,0,0.0192,0.045808,0
-0.0057553,0.0050175,0,0.01968,0.046007,0
-0.005943,0.0052463,0,0.02016,0.046206,0
-0.0061327,0.0054808,0,0.02064,0.046406,0
-0.0063245,0.0057211,0,0.02112,0.046605,0
-0.0065184,0.0059673,0,0.0216,0.046804,0
-0.0067144,0.0062194,0,0.02208,0.047003,0
-0.0069125,0.0064776,0,0.02256,0.047202,0
-0.0071127,0.0067419,0,0.02304,0.047402,0
-0.007315,0.0070124,0,0.02352,0.047601,0
-0.0075195,0.0072891,0,0.024,0.0478,0
-0.0077261,0.0075722,0,0.02448,0.047999,0
-0.0079348,0.0078617,0,0.02496,0.048198,0
-0.0081457,0.0081576,0,0.02544,0.048398,0
-0.0083586,0.0084601,0,0.02592,0.048597,0
-0.0085737,0.0087692,0,0.0264,0.048796,0
-0.0087909,0.009085,0,0.02688,0.048995,0
-0.0090102,0.0094075,0,0.02736,0.049194,0
-0.0092316,0.0097368,0,0.02784,0.049394,0
-0.0094551,0.010073,0,0.02832,0.049593,0
-0.0096806,0.010416,0,0.0288,0.049792,0
-0.0099081,0.010766,0,0.02928,0.049991,0
-0.010138,0.011123,0,0.02976,0.05019,0
-0.010369,0.011487,0,0.03024,0.05039,0
-0.010602,0.011859,0,0.03072,0.050589,0
-0.010838,0.012237,0,0.0312,0.050788,0
-0.011075,0.012623,0,0.03168,0.050987,0
-0.011314,0.013015,0,0.03216,0.051186,0
-0.011554,0.013416,0,0.03264,0.051386,0
-0.011796,0.013823,0,0.03312,0.051585,0
-0.01204,0.014238,0,0.0336,0.051784,0
-0.012286,0.01466,0,0.03408,0.051983,0
-0.012533,0.015089,0,0.03456,0.052182,0
-0.012781,0.015526,0,0.03504,0.052382,0
-0.013031,0.01597,0,0.03552,0.052581,0
-0.013282,0.016421,0,0.036,0.05278,0
-0.013534,0.01688,0,0.03648,0.052979,0
-0.013787,0.017347,0,0.03696,0.053178,0
-0.014041,0.01782,0,0.03744,0.053378,0
-0.014297,0.018302,0,0.03792,0.053577,0
-0.014553,0.018791,0,0.0384,0.053776,0
-0.01481,0.019287,0,0.03888,0.053975,0
-0.015067,0.019791,0,0.03936,0.054174,0
-0.015326,0.020303,0,0.03984,0.054374,0
-0.015585,0.020822,0,0.04032,0.054573,0
-0.015844,0.02135,0,0.0408,0.054772,0
-0.016105,0.021887,0,0.04128,0.054971,0
-0.016366,0.022432,0,0.04176,0.05517,0
-0.016627,0.022986,0,0.04224,0.05537,0
-0.016889,0.02355,0,0.04272,0.055569,0
-0.017152,0.024125,0,0.0432,0.055768,0
-0.017415,0.024711,0,0.04368,0.055967,0
-0.01768,0.025309,0,0.04416,0.056166,0
-0.017945,0.025921,0,0.04464,0.056366,0
-0.018211,0.026549,0,0.04512,0.056565,0
-0.01848,0.027195,0,0.0456,0.056764,0
-0.018749,0.02786,0,0.04608,0.056963,0
-0.019022,0.028549,0,0.04656,0.057162,0
-0.019299,0.029263,0,0.04704,0.057362,0
-0.019581,0.030006,0,0.04752,0.057561,0
-0.019872,0.030779,0,0.048,0.05776,0
0,0,0,0,0.03828,0
-7.0641e-05,-6.8161e-06,0,0.00048,0.038476,0
-0.0001458,-3.4691e-06,0,0.00096,0.038673,0
-0.00022606,1.0451e-05,0,0.00144,0.038869,0
-0.00031198,3.5059e-05,0,0.00192,0.039066,0
-0.00040403,7.0143e-05,0,0.0024,0.039262,0
-0.00050249,0.00011519,0,0.00288,0.039458,0
-0.00060742,0.00016947,0,0.00336,0.039655,0
-0.00071865,0.0002321,0,0.00384,0.039851,0
-0.00083582,0.00030218,0,0.00432,0.040048,0
-0.00095842,0.00037888,0,0.0048,0.040244,0
-0.0010859,0.00046147,0,0.00528,0.04044,0
-0.0012175,0.00054937,0,0.00576,0.040637,0
-0.0013529,0.00064211,0,0.00624,0.040833,0
-0.0014915,0.0007394,0,0.00672,0.04103,0
-0.0016329,0.000841,0,0.0072,0.041226,0
-0.0017768,0.00094679,0,0.00768,0.041422,0
-0.0019229,0.0010567,0,0.00816,0.041619,0
-0.002071,0.0011706,0,0.00864,0.041815,0
-0.002221,0.0012887,0,0.00912,0.042012,0
-0.0023727,0.0014108,0,0.0096,0.042208,0
-0.0025261,0.001537,0,0.01008,0.042404,0
-0.0026811,0.0016674,0,0.01056,0.042601,0
-0.0028377,0.001802,0,0.01104,0.042797,0
-0.0029958,0.0019409,0,0.01152,0.042994,0
-0.0031555,0.0020842,0,0.012,0.04319,0
-0.0033168,0.0022319,0,0.01248,0.043386,0
-0.0034797,0.0023841,0,0.01296,0.043583,0
-0.0036442,0.0025408,0,0.01344,0.043779,0
-0.0038103,0.0027022,0,0.01392,0.043976,0
-0.0039781,0.0028683,0,0.0144,0.044172,0
-0.0041475,0.0030392,0,0.01488,0.044368,0
-0.0043187,0.0032149,0,0.01536,0.044565,0
-0.0044916,0.0033956,0,0.01584,0.044761,0
-0.0046663,0.0035814,0,0.01632,0.044958,0
-0.0048427,0.0037722,0,0.0168,0.045154,0
-0.005021,0.0039682,0,0.01728,0.04535,0
-0.0052012,0.0041694,0,0.01776,0.045547,0
-0.0053832,0.004376,0,0.01824,0.045743,0
-0.0055671,0.004588,0,0.01872,0.04594,0
-0.005753,0.0048055,0,0.0192,0.046136,0
-0.0059408,0.0050286,0,0.01968,0.046332,0
-0.0061306,0.0052573,0,0.02016,0.046529,0
-0.0063224,0.0054917,0,0.02064,0.046725,0
-0.0065162,0.005732,0,0.02112,0.046922,0
-0.006712,0.0059781,0,0.0216,0.047118,0
-0.0069099,0.0062302,0,0.02208,0.047314,0
-0.0071098,0.0064884,0,0.02256,0.047511,0
-0.0073118,0.0067526,0,0.02304,0.047707,0
-0.0075159,0.0070231,0,0.02352,0.047904,0
-0.007722,0.0072998,0,0.024,0.0481,0
-0.0079303,0.0075828,0,0.02448,0.048296,0
-0.0081406,0.0078722,0,0.02496,0.048493,0
-0.0083529,0.0081682,0,0.02544,0.048689,0
-0.0085674,0.0084706,0,0.02592,0.048886,0
-0.0087839,0.0087797,0,0.0264,0.049082,0
-0.0090025,0.0090954,0,0.02688,0.049278,0
-0.0092231,0.0094179,0,0.02736,0.049475,0
-0.0094457,0.0097472,0,0.02784,0.049671,0
-0.0096704,0.010083,0,0.02832,0.049868,0
-0.009897,0.010426,0,0.0288,0.050064,0
-0.010126,0.010776,0,0.02928,0.05026,0
-0.010356,0.011133,0,0.02976,0.050457,0
-0.010588,0.011497,0,0.03024,0.050653,0
-0.010823,0.011869,0,0.03072,0.05085,0
-0.011059,0.012247,0,0.0312,0.051046,0
-0.011296,0.012633,0,0.03168,0.051242,0
-0.011536,0.013025,0,0.03216,0.051439,0
-0.011777,0.013425,0,0.03264,0.051635,0
-0.01202,0.013833,0,0.03312,0.051832,0
-0.012264,0.014247,0,0.0336,0.052028,0
-0.01251,0.014669,0,0.03408,0.052224,0
-0.012757,0.015098,0,0.03456,0.052421,0
-0.013006,0.015535,0,0.03504,0.052617,0
-0.013256,0.015979,0,0.03552,0.052814,0
-0.013507,0.01643,0,0.036,0.05301,0
-0.013759,0.016889,0,0.03648,0.053206,0
-0.014012,0.017355,0,0.03696,0.053403,0
-0.014266,0.017829,0,0.03744,0.053599,0
-0.014521,0.01831,0,0.03792,0.053796,0
-0.014777,0.018798,0,0.0384,0.053992,0
-0.015034,0.019294,0,0.03888,0.054188,0
-0.015291,0.019798,0,0.03936,0.054385,0
-0.015549,0.02031,0,0.03984,0.054581,0
-0.015808,0.020829,0,0.04032,0.054778,0
-0.016068,0.021357,0,0.0408,0.054974,0
-0.016327,0.021893,0,0.04128,0.05517,0
-0.016588,0.022438,0,0.04176,0.055367,0
-0.016849,0.022992,0,0.04224,0.055563,0
-0.017111,0.023556,0,0.04272,0.05576,0
-0.017373,0.02413,0,0.0432,0.055956,0
-0.017637,0.024716,0,0.04368,0.056152,0
-0.017901,0.025315,0,0.04416,0.056349,0
-0.018166,0.025928,0,0.04464,0.056545,0
-0.018432,0.026557,0,0.04512,0.056742,0
-0.0187,0.027203,0,0.0456,0.056938,0
-0.01897,0.02787,0,0.04608,0.057134,0
-0.019242,0.028561,0,0.04656,0.057331,0
-0.019518,0.02928,0,0.04704,0.057527,0
-0.0198,0.030028,0,0.04752,0.057724,0
-0.02009,0.030809,0,0.048,0.05792,0
0,0,0,0,0.03872,0
-7.6333e-05,-7.6366e-06,0,0.00048,0.038914,0
-0.00015751,-4.3356e-06,0,0.00096,0.039107,0
-0.00024421,1.0315e-05,0,0.00144,0.039301,0
-0.00033705,3.6338e-05,0,0.00192,0.039494,0
-0.00043649,7.3349e-05,0,0.0024,0.039688,0
-0.00054277,0.00012061,0,0.00288,0.039882,0
-0.0006558,0.00017716,0,0.00336,0.040075,0
-0.00077524,0.00024191,0,0.00384,0.040269,0
-0.00090056,0.00031385,0,0.00432,0.040462,0
-0.0010311,0.00039205,0,0.0048,0.040656,0
-0.001166,0.00047578,0,0.00528,0.04085,0
-0.0013048,0.00056448,0,0.00576,0.041043,0
-0.0014469,0.00065774,0,0.00624,0.041237,0
-0.0015917,0.0007553,0,0.00672,0.04143,0
-0.0017388,0.00085701,0,0.0072,0.041624,0
-0.0018881,0.00096276,0,0.00768,0.041818,0
-0.0020391,0.0010725,0,0.00816,0.042011,0
-0.0021919,0.0011863,0,0.00864,0.042205,0
-0.0023462,0.0013041,0,0.00912,0.042398,0
-0.0025021,0.0014259,0,0.0096,0.042592,0
-0.0026594,0.0015519,0,0.01008,0.042786,0
-0.0028181,0.001682,0,0.01056,0.042979,0
-0.0029782,0.0018163,0,0.01104,0.043173,0
-0.0031397,0.001955,0,0.01152,0.043366,0
-0.0033027,0.002098,0,0.012,0.04356,0
-0.0034671,0.0022454,0,0.01248,0.043754,0
-0.003633,0.0023973,0,0.01296,0.043947,0
-0.0038004,0.0025539,0,0.01344,0.044141,0
-0.0039693,0.002715,0,0.01392,0.044334,0
-0.0041398,0.0028809,0,0.0144,0.044528,0
-0.0043119,0.0030516,0,0.01488,0.044722,0
-0.0044857,0.0032272,0,0.01536,0.044915,0
-0.0046611,0.0034077,0,0.01584,0.045109,0
-0.0048382,0.0035933,0,0.01632,0.045302,0
-0.0050171,0.003784,0,0.0168,0.045496,0
-0.0051977,0.0039799,0,0.01728,0.04569,0
-0.0053802,0.004181,0,0.01776,0.045883,0
-0.0055644,0.0043875,0,0.01824,0.046077,0
-0.0057506,0.0045994,0,0.01872,0.04627,0
-0.0059386,0.0048168,0,0.0192,0.046464,0
-0.0061285,0.0050398,0,0.01968,0.046658,0
-0.0063204,0.0052684,0,0.02016,0.046851,0
-0.0065142,0.0055028,0,0.02064,0.047045,0
-0.0067099,0.005743,0,0.02112,0.047238,0
-0.0069077,0.0059891,0,0.0216,0.047432,0
-0.0071074,0.0062411,0,0.02208,0.047626,0
-0.0073091,0.0064992,0,0.02256,0.047819,0
-0.0075129,0.0067634,0,0.02304,0.048013,0
-0.0077187,0.0070338,0,0.02352,0.048206,0
-0.0079265,0.0073105,0,0.024,0.0484,0
-0.0081364,0.0075934,0,0.02448,0.048594,0
-0.0083482,0.0078828,0,0.02496,0.048787,0
-0.0085621,0.0081787,0,0.02544,0.048981,0
-0.008778,0.0084811,0,0.02592,0.049174,0
-0.008996,0.0087901,0,0.0264,0.049368,0
-0.0092159,0.0091058,0,0.02688,0.049562,0
-0.0094378,0.0094283,0,0.02736,0.049755,0
-0.0096617,0.0097575,0,0.02784,0.049949,0
-0.0098875,0.010094,0,0.02832,0.050142,0
-0.010115,0.010437,0,0.0288,0.050336,0
-0.010345,0.010787,0,0.02928,0.05053,0
-0.010576,0.011143,0,0.02976,0.050723,0
-0.01081,0.011507,0,0.03024,0.050917,0
-0.011045,0.011879,0,0.03072,0.05111,0
-0.011281,0.012257,0,0.0312,0.051304,0
-0.01152,0.012642,0,0.03168,0.051498,0
-0.01176,0.013035,0,0.03216,0.051691,0
-0.012002,0.013435,0,0.03264,0.051885,0
-0.012245,0.013842,0,0.03312,0.052078,0
-0.01249,0.014256,0,0.0336,0.052272,0
-0.012736,0.014678,0,0.03408,0.052466,0
-0.012983,0.015107,0,0.03456,0.052659,0
-0.013232,0.015544,0,0.03504,0.052853,0
-0.013482,0.015987,0,0.03552,0.053046,0
-0.013733,0.016439,0,0.036,0.05324,0
-0.013985,0.016897,0,0.03648,0.053434,0
-0.014239,0.017363,0,0.03696,0.053627,0
-0.014493,0.017836,0,0.03744,0.053821,0
-0.014748,0.018317,0,0.03792,0.054014,0
-0.015003,0.018805,0,0.0384,0.054208,0
-0.01526,0.019301,0,0.03888,0.054402,0
-0.015517,0.019805,0,0.03936,0.054595,0
-0.015775,0.020316,0,0.03984,0.054789,0
-0.016033,0.020835,0,0.04032,0.054982,0
-0.016292,0.021363,0,0.0408,0.055176,0
-0.016552,0.021899,0,0.04128,0.05537,0
-0.016812,0.022443,0,0.04176,0.055563,0
-0.017073,0.022997,0,0.04224,0.055757,0
-0.017335,0.023561,0,0.04272,0.05595,0
-0.017597,0.024136,0,0.0432,0.056144,0
-0.01786,0.024722,0,0.04368,0.056338,0
-0.018124,0.025321,0,0.04416,0.056531,0
-0.018389,0.025934,0,0.04464,0.056725,0
-0.018656,0.026563,0,0.04512,0.056918,0
-0.018924,0.027211,0,0.0456,0.057112,0
-0.019193,0.02788,0,0.04608,0.057306,0
-0.019465,0.028573,0,0.04656,0.057499,0
-0.019741,0.029295,0,0.04704,0.057693,0
-0.020022,0.030049,0,0.04752,0.057886,0
-0.020313,0.030838,0,0.048,0.05808,0
0,0,0,0,0.03916,0
-8.2396e-05,-8.339e-06,0,0.00048,0.039351,0
-0.00017004,-4.8335e-06,0,0.00096,0.039542,0
-0.00026371,1.0914e-05,0,0.00144,0.039732,0
-0.00036408,3.8784e-05,0,0.00192,0.039923,0
-0.00047161,7.8143e-05,0,0.0024,0.040114,0
-0.0005864,0.00012796,0,0.00288,0.040305,0
-0.00070818,0.00018699,0,0.00336,0.040496,0
-0.00083639,0.00025396,0,0.00384,0.040686,0
-0.00097024,0.00032769,0,0.00432,0.040877,0
-0.0011089,0.00040725,0,0.0048,0.041068,0
-0.0012515,0.00049192,0,0.00528,0.041259,0
-0.0013974,0.0005812,0,0.00576,0.04145,0
-0.001546,0.00067476,0,0.00624,0.04164,0
-0.0016968,0.00077241,0,0.00672,0.041831,0
-0.0018495,0.00087404,0,0.0072,0.042022,0
-0.0020039,0.00097961,0,0.00768,0.042213,0
-0.0021598,0.0010891,0,0.00816,0.042404,0
-0.002317,0.0012026,0,0.00864,0.042594,0
-0.0024755,0.00132,0,0.00912,0.042785,0
-0.0026353,0.0014416,0,0.0096,0.042976,0
-0.0027963,0.0015672,0,0.01008,0.043167,0
-0.0029586,0.001697,0,0.01056,0.043358,0
-0.0031221,0.001831,0,0.01104,0.043548,0
-0.0032868,0.0019693,0,0.01152,0.043739,0
-0.0034529,0.002112,0,0.012,0.04393,0
-0.0036203,0.0022592,0,0.01248,0.044121,0
-0.0037891,0.0024109,0,0.01296,0.044312,0
-0.0039593,0.0025671,0,0.01344,0.044502,0
-0.004131,0.0027281,0,0.01392,0.044693,0
-0.0043042,0.0028938,0,0.0144,0.044884,0
-0.0044789,0.0030643,0,0.01488,0.045075,0
-0.0046551,0.0032397,0,0.01536,0.045266,0
-0.004833,0.00342,0,0.01584,0.045456,0
-0.0050126,0.0036054,0,0.01632,0.045647,0
-0.0051938,0.003796,0,0.0168,0.045838,0
-0.0053767,0.0039917,0,0.01728,0.046029,0
-0.0055614,0.0041927,0,0.01776,0.04622,0
-0.0057479,0.0043991,0,0.01824,0.04641,0
-0.0059362,0.0046109,0,0.01872,0.046601,0
-0.0061263,0.0048282,0,0.0192,0.046792,0
-0.0063183,0.0050511,0,0.01968,0.046983,0
-0.0065122,0.0052797,0,0.02016,0.047174,0
-0.006708,0.005514,0,0.02064,0.047364,0
-0.0069057,0.0057541,0,0.02112,0.047555,0
-0.0071053,0.0060001,0,0.0216,0.047746,0
-0.0073069,0.0062521,0,0.02208,0.047937,0
-0.0075104,0.0065101,0,0.02256,0.048128,0
-0.007716,0.0067742,0,0.02304,0.048318,0
-0.0079235,0.0070446,0,0.02352,0.048509,0
-0.0081329,0.0073212,0,0.024,0.0487,0
-0.0083444,0.0076041,0,0.02448,0.048891,0
-0.0085578,0.0078935,0,0.02496,0.049082,0
-0.0087732,0.0081893,0,0.02544,0.049272,0
-0.0089906,0.0084916,0,0.02592,0.049463,0
-0.0092099,0.0088006,0,0.0264,0.049654,0
-0.0094311,0.0091162,0,0.02688,0.049845,0
-0.0096543,0.0094386,0,0.02736,0.050036,0
-0.0098794,0.0097678,0,0.02784,0.050226,0
-0.010106,0.010104,0,0.02832,0.050417,0
-0.010335,0.010447,0,0.0288,0.050608,0
-0.010566,0.010797,0,0.02928,0.050799,0
-0.010798,0.011153,0,0.02976,0.05099,0
-0.011032,0.011517,0,0.03024,0.05118,0
-0.011268,0.011888,0,0.03072,0.051371,0
-0.011506,0.012267,0,0.0312,0.051562,0
-0.011745,0.012652,0,0.03168,0.051753,0
-0.011986,0.013045,0,0.03216,0.051944,0
-0.012228,0.013444,0,0.03264,0.052134,0
-0.012472,0.013851,0,0.03312,0.052325,0
-0.012717,0.014266,0,0.0336,0.052516,0
-0.012964,0.014687,0,0.03408,0.052707,0
-0.013211,0.015116,0,0.03456,0.052898,0
-0.01346,0.015552,0,0.03504,0.053088,0
-0.01371,0.015996,0,0.03552,0.053279,0
-0.013962,0.016447,0,0.036,0.05347,0
-0.014214,0.016905,0,0.03648,0.053661,0
-0.014467,0.017371,0,0.03696,0.053852,0
-0.014721,0.017844,0,0.03744,0.054042,0
-0.014976,0.018325,0,0.03792,0.054233,0
-0.015231,0.018813,0,0.0384,0.054424,0
-0.015487,0.019308,0,0.03888,0.054615,0
-0.015744,0.019811,0,0.03936,0.054806,0
-0.016002,0.020322,0,0.03984,0.054996,0
-0.01626,0.020841,0,0.04032,0.055187,0
-0.016519,0.021369,0,0.0408,0.055378,0
-0.016778,0.021904,0,0.04128,0.055569,0
-0.017038,0.022449,0,0.04176,0.05576,0
-0.017299,0.023003,0,0.04224,0.05595,0
-0.01756,0.023566,0,0.04272,0.056141,0
-0.017822,0.024141,0,0.0432,0.056332,0
-0.018086,0.024727,0,0.04368,0.056523,0
-0.01835,0.025326,0,0.04416,0.056714,0
-0.018615,0.02594,0,0.04464,0.056904,0
-0.018881,0.026569,0,0.04512,0.057095,0
-0.019149,0.027218,0,0.0456,0.057286,0
-0.019419,0.027889,0,0.04608,0.057477,0
-0.019691,0.028584,0,0.04656,0.057668,0
-0.019967,0.02931,0,0.04704,0.057858,0
-0.020248,0.03007,0,0.04752,0.058049,0
-0.020538,0.030868,0,0.048,0.05824,0
0,0,0,0,0.0396,0
-8.8903e-05,-8.8976e-06,0,0.00048,0.039788,0
-0.00018354,-4.869e-06,0,0.00096,0.039976,0
-0.00028483,1.2438e-05,0,0.00144,0.040164,0
-0.00039351,4.2675e-05,0,0.00192,0.040352,0
-0.00050996,8.4859e-05,0,0.0024,0.04054,0
-0.00063409,0.00013758,0,0.00288,0.040728,0
-0.00076535,0.00019926,0,0.00336,0.040916,0
-0.00090285,0.00026841,0,0.00384,0.041104,0
-0.0010456,0.0003438,0,0.00432,0.041292,0
-0.0011925,0.00042448,0,0.0048,0.04148,0
-0.0013427,0.00050983,0,0.00528,0.041668,0
-0.0014956,0.00059943,0,0.00576,0.041856,0
-0.0016505,0.00069306,0,0.00624,0.042044,0
-0.0018072,0.00079059,0,0.00672,0.042232,0
-0.0019652,0.00089198,0,0.0072,0.04242,0
-0.0021245,0.00099724,0,0.00768,0.042608,0
-0.0022849,0.0011064,0,0.00816,0.042796,0
-0.0024463,0.0012194,0,0.00864,0.042984,0
-0.0026088,0.0013365,0,0.00912,0.043172,0
-0.0027723,0.0014576,0,0.0096,0.04336,0
-0.0029369,0.0015829,0,0.01008,0.043548,0
-0.0031025,0.0017123,0,0.01056,0.043736,0
-0.0032693,0.001846,0,0.01104,0.043924,0
-0.0034372,0.001984,0,0.01152,0.044112,0
-0.0036062,0.0021263,0,0.012,0.0443,0
-0.0037765,0.0022732,0,0.01248,0.044488,0
-0.0039481,0.0024246,0,0.01296,0.044676,0
-0.0041211,0.0025806,0,0.01344,0.044864,0
-0.0042954,0.0027413,0,0.01392,0.045052,0
-0.0044711,0.0029068,0,0.0144,0.04524,0
-0.0046484,0.0030771,0,0.01488,0.045428,0
-0.0048271,0.0032523,0,0.01536,0.045616,0
-0.0050074,0.0034325,0,0.01584,0.045804,0
-0.0051893,0.0036178,0,0.01632,0.045992,0
-0.0053728,0.0038081,0,0.0168,0.04618,0
-0.005558,0.0040037,0,0.01728,0.046368,0
-0.0057449,0.0042046,0,0.01776,0.046556,0
-0.0059336,0.0044109,0,0.01824,0.046744,0
-0.006124,0.0046226,0,0.01872,0.046932,0
